time,average_price
11/02/2016 12:46:30.131,772.5554999999999
11/02/2016 12:47:30.131,772.61
11/02/2016 12:48:30.131,772.5025
11/02/2016 12:49:30.131,772.3395
11/02/2016 12:50:30.131,772.392
11/02/2016 12:51:30.131,772.2499499999999
11/02/2016 12:52:30.131,772.39905
11/02/2016 12:53:30.131,772.63
11/02/2016 12:54:30.131,772.72235
11/02/2016 12:55:30.131,772.875
11/02/2016 12:56:30.131,772.34005
11/02/2016 12:57:30.131,772.4375
11/02/2016 12:58:30.131,772.421
11/02/2016 12:59:30.131,772.62495
11/02/2016 13:00:30.131,772.6745000000001
11/02/2016 13:01:30.131,772.46995
11/02/2016 13:02:30.131,772.08995
11/02/2016 13:03:30.131,771.46
11/02/2016 13:04:30.131,771.2049999999999
11/02/2016 13:05:30.131,770.7299499999999
11/02/2016 13:06:30.131,770.5799999999999
11/02/2016 13:07:30.131,770.059
11/02/2016 13:08:30.131,770.085
11/02/2016 13:09:30.131,770.315
11/02/2016 13:10:30.131,770.8950500000001
11/02/2016 13:11:30.131,770.328
11/02/2016 13:12:30.131,770.02
11/02/2016 13:13:30.131,770.0
11/02/2016 13:14:30.131,770.1405
11/02/2016 13:15:30.131,769.89
11/02/2016 13:16:30.131,769.8005499999999
11/02/2016 13:17:30.131,769.3050499999999
11/02/2016 13:18:30.131,769.03725
11/02/2016 13:19:30.131,768.9275
11/02/2016 13:20:30.131,769.08305
11/02/2016 13:21:30.131,769.088
11/02/2016 13:22:30.131,768.561
11/02/2016 13:23:30.131,767.9655
11/02/2016 13:24:30.131,767.808
11/02/2016 13:25:30.131,767.98415
11/02/2016 13:26:30.131,768.585
11/02/2016 13:27:30.131,769.29375
11/02/2016 13:28:30.131,769.38045
11/02/2016 13:29:30.131,769.5550000000001
11/02/2016 13:30:30.131,769.62
11/02/2016 13:31:30.131,769.9400499999999
11/02/2016 13:32:30.131,770.0
11/02/2016 13:33:30.131,770.0160000000001
11/02/2016 13:34:30.131,769.8590999999999
11/02/2016 13:35:30.131,769.77495
11/02/2016 13:36:30.131,769.86
11/02/2016 13:37:30.131,769.8995
11/02/2016 13:38:30.131,769.9400499999999
11/02/2016 13:39:30.131,770.1737499999999
11/02/2016 13:40:30.131,770.10505
11/02/2016 13:41:30.131,770.06005
11/02/2016 13:42:30.131,770.1855
11/02/2016 13:43:30.131,770.49855
11/02/2016 13:44:30.131,770.45
11/02/2016 13:45:30.131,770.5124
11/02/2016 13:46:30.131,770.32205
11/02/2016 13:47:30.131,770.1348
11/02/2016 13:48:30.131,770.1
11/02/2016 13:49:30.131,770.28995
11/02/2016 13:50:30.131,770.37995
11/02/2016 13:51:30.131,770.36495
11/02/2016 13:52:30.131,770.1459500000001
11/02/2016 13:53:30.131,770.1404
11/02/2016 13:54:30.131,769.883
11/02/2016 13:55:30.131,769.75
11/02/2016 13:56:30.131,769.6550500000001
11/02/2016 13:57:30.131,769.1749500000001
11/02/2016 13:58:30.131,768.81
11/02/2016 13:59:30.131,768.5
11/02/2016 14:00:30.131,768.928
11/02/2016 14:01:30.131,768.5295
11/02/2016 14:02:30.131,767.65995
11/02/2016 14:03:30.131,768.10815
11/02/2016 14:04:30.131,768.53
11/02/2016 14:05:30.131,767.825
11/02/2016 14:06:30.131,767.685
11/02/2016 14:07:30.131,765.9549999999999
11/02/2016 14:08:30.131,764.40475
11/02/2016 14:09:30.131,765.5275
11/02/2016 14:10:30.131,766.56005
11/02/2016 14:11:30.131,767.8050000000001
11/02/2016 14:12:30.131,768.31
11/02/2016 14:13:30.131,769.0125
11/02/2016 14:14:30.131,769.4100000000001
11/02/2016 14:15:30.131,769.025
11/02/2016 14:16:30.131,769.1540500000001
11/02/2016 14:17:30.131,769.3554999999999
11/02/2016 14:18:30.131,769.2674999999999
11/02/2016 14:19:30.131,770.4975
11/02/2016 14:20:30.131,770.8900000000001
11/02/2016 14:21:30.131,770.3950500000001
11/02/2016 14:22:30.131,770.1800000000001
11/02/2016 14:23:30.131,770.70505
11/02/2016 14:24:30.131,771.49125
11/02/2016 14:25:30.131,772.366
11/02/2016 14:26:30.131,772.4700499999999
11/02/2016 14:27:30.131,772.29
11/02/2016 14:28:30.131,772.36995
11/02/2016 14:29:30.131,771.8199999999999
11/02/2016 14:30:30.131,771.7085
11/02/2016 14:31:30.131,771.82845
11/02/2016 14:32:30.131,771.77
11/02/2016 14:33:30.131,771.44995
11/02/2016 14:34:30.131,771.5545500000001
11/02/2016 14:35:30.131,771.26505
11/02/2016 14:36:30.131,771.726
11/02/2016 14:37:30.131,772.25685
11/02/2016 14:38:30.131,772.2
11/02/2016 14:39:30.131,771.6
11/02/2016 14:40:30.131,771.345
11/02/2016 14:41:30.131,771.2845
11/02/2016 14:42:30.131,771.145
11/02/2016 14:43:30.131,770.7394999999999
11/02/2016 14:44:30.131,770.4825000000001
11/02/2016 14:45:30.131,770.6179
11/02/2016 14:46:30.131,770.1857500000001
11/02/2016 14:47:30.131,769.2145
11/02/2016 14:48:30.131,769.2402
11/02/2016 14:49:30.131,769.371
11/02/2016 14:50:30.131,769.51005
11/02/2016 14:51:30.131,769.435
11/02/2016 14:52:30.131,769.41
11/02/2016 14:53:30.131,768.79995
11/02/2016 14:54:30.131,768.065
11/02/2016 14:55:30.131,768.55
11/02/2016 14:56:30.131,768.9313999999999
11/02/2016 14:57:30.131,769.065
11/02/2016 14:58:30.131,768.53975
11/02/2016 14:59:30.131,768.26505
11/02/2016 15:00:30.131,768.2995000000001
11/02/2016 15:01:30.131,768.3
11/02/2016 15:02:30.131,768.2295
11/02/2016 15:03:30.131,768.605
11/02/2016 15:04:30.131,769.1257
11/02/2016 15:05:30.131,769.12495
11/02/2016 15:06:30.131,769.28
11/02/2016 15:07:30.131,769.71545
11/02/2016 15:08:30.131,769.43245
11/02/2016 15:09:30.131,769.635
11/02/2016 15:10:30.131,768.6398
11/02/2016 15:11:30.131,767.85
11/02/2016 15:12:30.131,767.8716
11/02/2016 15:13:30.131,767.78
11/02/2016 15:14:30.131,768.0073500000001
11/02/2016 15:15:30.131,768.1949999999999
11/02/2016 15:16:30.131,768.4300000000001
11/02/2016 15:17:30.131,768.44
11/02/2016 15:18:30.131,768.41005
11/02/2016 15:19:30.131,768.235
11/02/2016 15:20:30.131,768.415
11/02/2016 15:21:30.131,768.5870500000001
11/02/2016 15:22:30.131,768.9355
11/02/2016 15:23:30.131,769.135
11/02/2016 15:24:30.131,769.89995
11/02/2016 15:25:30.131,770.105
11/02/2016 15:26:30.131,770.6600000000001
11/02/2016 15:27:30.131,770.1904999999999
11/02/2016 15:28:30.131,770.6400000000001
11/02/2016 15:29:30.131,770.895
11/02/2016 15:30:30.131,770.5899999999999
11/02/2016 15:31:30.131,770.2899500000001
11/02/2016 15:32:30.131,770.565
11/02/2016 15:33:30.131,770.4749999999999
11/02/2016 15:34:30.131,770.4995
11/02/2016 15:35:30.131,770.2429999999999
11/02/2016 15:36:30.131,770.22
11/02/2016 15:37:30.131,770.36505
11/02/2016 15:38:30.131,770.1572
11/02/2016 15:39:30.131,769.86995
11/02/2016 15:40:30.131,769.89
11/02/2016 15:41:30.131,769.935
11/02/2016 15:42:30.131,770.2700500000001
11/02/2016 15:43:30.131,770.03
11/02/2016 15:44:30.131,770.0663
11/02/2016 15:45:30.131,770.01
11/02/2016 15:46:30.131,769.5450000000001
11/02/2016 15:47:30.131,769.09
11/02/2016 15:48:30.131,769.3208
11/02/2016 15:49:30.131,770.22245
11/02/2016 15:50:30.131,769.6695
11/02/2016 15:51:30.131,769.2325000000001
11/02/2016 15:52:30.131,768.995
11/02/2016 15:53:30.131,768.62995
11/02/2016 15:54:30.131,768.1748
11/02/2016 15:55:30.131,768.385
11/02/2016 15:56:30.131,768.485
11/02/2016 15:57:30.131,768.9581000000001
11/02/2016 15:58:30.131,769.38
11/02/2016 15:59:30.131,769.29
11/02/2016 16:01:30.131,0.0
11/02/2016 16:02:30.131,0.0
11/02/2016 16:04:30.131,0.0
11/02/2016 16:05:30.131,0.0
11/02/2016 16:06:30.131,0.0
11/02/2016 16:07:30.131,0.0
11/02/2016 16:09:30.131,0.0
11/02/2016 16:11:30.131,0.0
11/02/2016 16:12:30.131,0.0
11/02/2016 16:13:30.131,0.0
11/02/2016 16:14:30.131,768.7
11/02/2016 16:16:30.131,0.0
11/02/2016 16:17:30.131,0.0
11/02/2016 16:18:30.131,0.0
11/02/2016 16:19:30.131,0.0
11/02/2016 16:20:30.131,0.0
11/02/2016 16:21:30.131,0.0
11/02/2016 16:23:30.131,0.0
11/02/2016 16:24:30.131,0.0
11/02/2016 16:26:30.131,0.0
11/02/2016 16:27:30.131,0.0
11/02/2016 16:29:30.131,0.0
11/02/2016 16:31:30.131,0.0
11/02/2016 16:32:30.131,0.0
11/02/2016 16:34:30.131,0.0
11/02/2016 16:35:30.131,0.0
11/02/2016 16:37:30.131,0.0
11/02/2016 16:39:30.131,0.0
11/02/2016 16:41:30.131,0.0
11/02/2016 16:42:30.131,0.0
11/02/2016 16:43:30.131,0.0
11/02/2016 16:44:30.131,0.0
11/02/2016 16:50:30.131,0.0
11/02/2016 16:51:30.131,0.0
11/02/2016 16:52:30.131,0.0
11/02/2016 16:53:30.131,0.0
11/02/2016 17:00:30.131,0.0
11/02/2016 17:01:30.131,0.0
11/02/2016 17:04:30.131,0.0
11/02/2016 17:05:30.131,0.0
11/02/2016 17:06:30.131,0.0
11/02/2016 17:08:30.131,0.0
11/02/2016 17:09:30.131,0.0
11/02/2016 17:11:30.131,0.0
11/02/2016 17:12:30.131,0.0
11/02/2016 17:13:30.131,0.0
11/02/2016 17:16:30.131,0.0
11/02/2016 17:17:30.131,0.0
11/02/2016 17:23:30.131,0.0
11/02/2016 17:24:30.131,0.0
11/02/2016 17:25:30.131,0.0
11/02/2016 17:26:30.131,0.0
11/02/2016 17:27:30.131,0.0
11/02/2016 17:28:30.131,0.0
11/02/2016 17:30:30.131,0.0
11/02/2016 17:31:30.131,0.0
11/02/2016 17:32:30.131,0.0
11/02/2016 17:38:30.131,0.0
11/02/2016 17:40:30.131,0.0
11/02/2016 17:41:30.131,0.0
11/02/2016 17:42:30.131,0.0
11/02/2016 17:43:30.131,0.0
11/02/2016 17:44:30.131,0.0
11/02/2016 17:46:30.131,0.0
11/02/2016 17:50:30.131,0.0
11/02/2016 17:51:30.131,0.0
11/02/2016 17:53:30.131,0.0
11/02/2016 17:54:30.131,0.0
11/02/2016 17:57:30.131,0.0
11/02/2016 17:58:30.131,0.0
11/02/2016 18:00:30.131,0.0
11/02/2016 18:01:30.131,0.0
11/02/2016 18:02:30.131,0.0
11/02/2016 18:03:30.131,0.0
11/02/2016 18:04:30.131,0.0
11/02/2016 18:05:30.131,0.0
11/02/2016 18:06:30.131,0.0
11/02/2016 18:07:30.131,0.0
11/02/2016 18:08:30.131,0.0
11/02/2016 18:09:30.131,0.0
11/02/2016 18:11:30.131,0.0
11/02/2016 18:13:30.131,0.0
11/02/2016 18:14:30.131,0.0
11/02/2016 18:16:30.131,0.0
11/02/2016 18:18:30.131,0.0
11/02/2016 18:19:30.131,0.0
11/02/2016 18:20:30.131,0.0
11/02/2016 18:21:30.131,0.0
11/02/2016 18:22:30.131,0.0
11/02/2016 18:23:30.131,0.0
11/02/2016 18:24:30.131,0.0
11/02/2016 18:26:30.131,0.0
11/02/2016 18:29:30.131,0.0
11/02/2016 18:30:30.131,0.0
11/02/2016 18:31:30.131,0.0
11/02/2016 18:32:30.131,0.0
11/02/2016 18:33:30.131,0.0
11/02/2016 18:34:30.131,0.0
11/02/2016 18:36:30.131,0.0
11/02/2016 18:37:30.131,0.0
11/02/2016 18:38:30.131,0.0
11/02/2016 18:40:30.131,0.0
11/02/2016 18:41:30.131,0.0
11/02/2016 18:43:30.131,0.0
11/02/2016 18:44:30.131,0.0
11/02/2016 18:47:30.131,0.0
11/02/2016 18:48:30.131,0.0
11/02/2016 18:49:30.131,0.0
11/02/2016 18:50:30.131,0.0
11/02/2016 18:53:30.131,0.0
11/02/2016 18:58:30.131,0.0
11/02/2016 18:59:30.131,0.0
11/02/2016 19:00:30.131,0.0
11/02/2016 19:01:30.131,0.0
11/02/2016 19:02:30.131,0.0
11/02/2016 19:18:30.131,0.0
11/02/2016 19:19:30.131,0.0
11/02/2016 19:21:30.131,0.0
11/02/2016 19:22:30.131,0.0
11/02/2016 19:25:30.131,0.0
11/02/2016 19:26:30.131,0.0
11/02/2016 19:33:30.131,0.0
11/02/2016 19:38:30.131,0.0
11/02/2016 19:41:30.131,0.0
11/02/2016 19:46:30.131,0.0
11/02/2016 19:48:30.131,0.0
11/02/2016 19:49:30.131,0.0
11/02/2016 19:51:30.131,0.0
11/02/2016 19:53:30.131,0.0
11/02/2016 19:55:30.131,0.0
11/02/2016 19:58:30.131,0.0
11/03/2016 06:56:30.131,0.0
11/03/2016 06:57:30.131,0.0
11/03/2016 07:04:30.131,0.0
11/03/2016 07:06:30.131,0.0
11/03/2016 07:07:30.131,0.0
11/03/2016 07:09:30.131,0.0
11/03/2016 07:10:30.131,0.0
11/03/2016 07:14:30.131,0.0
11/03/2016 07:15:30.131,0.0
11/03/2016 07:17:30.131,0.0
11/03/2016 07:20:30.131,0.0
11/03/2016 07:21:30.131,0.0
11/03/2016 07:22:30.131,0.0
11/03/2016 07:27:30.131,0.0
11/03/2016 07:28:30.131,0.0
11/03/2016 07:39:30.131,0.0
11/03/2016 07:49:30.131,0.0
11/03/2016 07:59:30.131,0.0
11/03/2016 08:00:30.131,0.0
11/03/2016 08:01:30.131,0.0
11/03/2016 08:05:30.131,0.0
11/03/2016 08:06:30.131,0.0
11/03/2016 08:07:30.131,0.0
11/03/2016 08:08:30.131,0.0
11/03/2016 08:11:30.131,0.0
11/03/2016 08:12:30.131,0.0
11/03/2016 08:13:30.131,0.0
11/03/2016 08:15:30.131,0.0
11/03/2016 08:16:30.131,0.0
11/03/2016 08:19:30.131,0.0
11/03/2016 08:20:30.131,0.0
11/03/2016 08:21:30.131,0.0
11/03/2016 08:23:30.131,0.0
11/03/2016 08:25:30.131,0.0
11/03/2016 08:26:30.131,0.0
11/03/2016 08:27:30.131,0.0
11/03/2016 08:30:30.131,0.0
11/03/2016 08:31:30.131,0.0
11/03/2016 08:32:30.131,0.0
11/03/2016 08:33:30.131,0.0
11/03/2016 08:34:30.131,0.0
11/03/2016 08:35:30.131,0.0
11/03/2016 08:36:30.131,0.0
11/03/2016 08:37:30.131,0.0
11/03/2016 08:38:30.131,0.0
11/03/2016 08:46:30.131,0.0
11/03/2016 08:47:30.131,0.0
11/03/2016 08:51:30.131,0.0
11/03/2016 08:52:30.131,0.0
11/03/2016 08:53:30.131,0.0
11/03/2016 08:54:30.131,0.0
11/03/2016 08:55:30.131,0.0
11/03/2016 08:56:30.131,0.0
11/03/2016 08:57:30.131,0.0
11/03/2016 09:00:30.131,0.0
11/03/2016 09:01:30.131,0.0
11/03/2016 09:05:30.131,0.0
11/03/2016 09:06:30.131,0.0
11/03/2016 09:07:30.131,0.0
11/03/2016 09:09:30.131,0.0
11/03/2016 09:12:30.131,0.0
11/03/2016 09:15:30.131,0.0
11/03/2016 09:17:30.131,0.0
11/03/2016 09:18:30.131,0.0
11/03/2016 09:19:30.131,0.0
11/03/2016 09:25:30.131,0.0
11/03/2016 09:27:30.131,0.0
11/03/2016 09:29:30.131,766.9100000000001
11/03/2016 09:30:30.131,767.47
11/03/2016 09:31:30.131,767.515
11/03/2016 09:32:30.131,768.0462
11/03/2016 09:33:30.131,768.635
11/03/2016 09:34:30.131,768.2099000000001
11/03/2016 09:35:30.131,767.815
11/03/2016 09:36:30.131,767.135
11/03/2016 09:37:30.131,767.2
11/03/2016 09:38:30.131,766.9649999999999
11/03/2016 09:39:30.131,767.44
11/03/2016 09:40:30.131,766.395
11/03/2016 09:41:30.131,765.1804999999999
11/03/2016 09:42:30.131,766.09
11/03/2016 09:43:30.131,766.4685
11/03/2016 09:44:30.131,765.5599500000001
11/03/2016 09:45:30.131,764.22
11/03/2016 09:46:30.131,765.0550000000001
11/03/2016 09:47:30.131,764.71495
11/03/2016 09:48:30.131,764.51
11/03/2016 09:49:30.131,764.36505
11/03/2016 09:50:30.131,763.6089999999999
11/03/2016 09:51:30.131,763.0748000000001
11/03/2016 09:52:30.131,763.2349999999999
11/03/2016 09:53:30.131,762.625
11/03/2016 09:54:30.131,762.2722
11/03/2016 09:55:30.131,761.7145
11/03/2016 09:56:30.131,761.8050000000001
11/03/2016 09:57:30.131,761.89995
11/03/2016 09:58:30.131,761.495
11/03/2016 09:59:30.131,760.171
11/03/2016 10:00:30.131,760.51
11/03/2016 10:01:30.131,760.37505
11/03/2016 10:02:30.131,760.49
11/03/2016 10:03:30.131,760.05
11/03/2016 10:04:30.131,760.5
11/03/2016 10:05:30.131,760.14
11/03/2016 10:06:30.131,760.7149999999999
11/03/2016 10:07:30.131,762.0292999999999
11/03/2016 10:08:30.131,762.76495
11/03/2016 10:09:30.131,763.09655
11/03/2016 10:10:30.131,763.76505
11/03/2016 10:11:30.131,763.68505
11/03/2016 10:12:30.131,764.1855
11/03/2016 10:13:30.131,764.4449999999999
11/03/2016 10:14:30.131,764.4449500000001
11/03/2016 10:15:30.131,763.3695
11/03/2016 10:16:30.131,763.57495
11/03/2016 10:17:30.131,763.175
11/03/2016 10:18:30.131,762.6650500000001
11/03/2016 10:19:30.131,762.745
11/03/2016 10:20:30.131,762.435
11/03/2016 10:21:30.131,762.42005
11/03/2016 10:22:30.131,762.3640499999999
11/03/2016 10:23:30.131,761.96
11/03/2016 10:24:30.131,762.27245
11/03/2016 10:25:30.131,762.54
11/03/2016 10:26:30.131,762.97495
11/03/2016 10:27:30.131,763.17495
11/03/2016 10:28:30.131,763.48005
11/03/2016 10:29:30.131,763.2249999999999
11/03/2016 10:30:30.131,764.21
11/03/2016 10:31:30.131,764.3995
11/03/2016 10:32:30.131,765.115
11/03/2016 10:33:30.131,765.6099999999999
11/03/2016 10:34:30.131,765.8399999999999
11/03/2016 10:35:30.131,766.0650499999999
11/03/2016 10:36:30.131,765.91005
11/03/2016 10:37:30.131,766.4435
11/03/2016 10:38:30.131,766.415
11/03/2016 10:39:30.131,766.4200000000001
11/03/2016 10:40:30.131,766.64005
11/03/2016 10:41:30.131,766.74995
11/03/2016 10:42:30.131,766.425
11/03/2016 10:43:30.131,766.3475000000001
11/03/2016 10:44:30.131,766.03545
11/03/2016 10:45:30.131,765.5395000000001
11/03/2016 10:46:30.131,764.99
11/03/2016 10:47:30.131,764.685
11/03/2016 10:48:30.131,765.0065
11/03/2016 10:49:30.131,765.62495
11/03/2016 10:50:30.131,765.93995
11/03/2016 10:51:30.131,766.3299999999999
11/03/2016 10:52:30.131,766.26495
11/03/2016 10:53:30.131,766.19
11/03/2016 10:54:30.131,766.7245
11/03/2016 10:55:30.131,767.125
11/03/2016 10:56:30.131,767.15495
11/03/2016 10:57:30.131,766.9205
11/03/2016 10:58:30.131,766.5437999999999
11/03/2016 10:59:30.131,766.82005
11/03/2016 11:00:30.131,766.8299999999999
11/03/2016 11:01:30.131,766.9549999999999
11/03/2016 11:02:30.131,767.0
11/03/2016 11:03:30.131,767.48995
11/03/2016 11:04:30.131,767.57495
11/03/2016 11:05:30.131,767.45995
11/03/2016 11:06:30.131,767.41495
11/03/2016 11:07:30.131,767.38
11/03/2016 11:08:30.131,767.72005
11/03/2016 11:09:30.131,768.0799999999999
11/03/2016 11:10:30.131,768.36
11/03/2016 11:11:30.131,768.78995
11/03/2016 11:12:30.131,768.7249999999999
11/03/2016 11:13:30.131,768.855
11/03/2016 11:14:30.131,769.035
11/03/2016 11:15:30.131,769.0709999999999
11/03/2016 11:16:30.131,768.5727999999999
11/03/2016 11:17:30.131,768.6099999999999
11/03/2016 11:18:30.131,768.585
11/03/2016 11:19:30.131,768.77435
11/03/2016 11:20:30.131,768.62
11/03/2016 11:21:30.131,768.96
11/03/2016 11:22:30.131,768.9655
11/03/2016 11:23:30.131,769.11495
11/03/2016 11:24:30.131,769.11995
11/03/2016 11:25:30.131,769.1500000000001
11/03/2016 11:26:30.131,769.3
11/03/2016 11:27:30.131,769.48
11/03/2016 11:28:30.131,769.51405
11/03/2016 11:29:30.131,769.4799499999999
11/03/2016 11:30:30.131,769.45005
11/03/2016 11:31:30.131,769.277
11/03/2016 11:32:30.131,769.284
11/03/2016 11:33:30.131,769.265
11/03/2016 11:34:30.131,769.325
11/03/2016 11:35:30.131,769.50995
11/03/2016 11:36:30.131,769.1800000000001
11/03/2016 11:37:30.131,769.16
11/03/2016 11:38:30.131,768.91625
11/03/2016 11:39:30.131,768.8050000000001
11/03/2016 11:40:30.131,769.0350000000001
11/03/2016 11:41:30.131,768.95
11/03/2016 11:42:30.131,768.5182
11/03/2016 11:43:30.131,768.10495
11/03/2016 11:44:30.131,768.2274
11/03/2016 11:45:30.131,768.51495
11/03/2016 11:46:30.131,768.94
11/03/2016 11:47:30.131,768.8409999999999
11/03/2016 11:48:30.131,768.515
11/03/2016 11:49:30.131,768.25495
11/03/2016 11:50:30.131,768.5949499999999
11/03/2016 11:51:30.131,768.6704500000001
11/03/2016 11:52:30.131,768.38995
11/03/2016 11:53:30.131,768.06
11/03/2016 11:54:30.131,767.75
11/03/2016 11:55:30.131,767.8199999999999
11/03/2016 11:56:30.131,767.505
11/03/2016 11:57:30.131,767.6800000000001
11/03/2016 11:58:30.131,767.6199999999999
11/03/2016 11:59:30.131,767.3099500000001
11/03/2016 12:00:30.131,767.265
11/03/2016 12:01:30.131,766.4675500000001
11/03/2016 12:02:30.131,766.15995
11/03/2016 12:03:30.131,765.9849999999999
11/03/2016 12:04:30.131,765.4316
11/03/2016 12:05:30.131,764.97
11/03/2016 12:06:30.131,764.697
11/03/2016 12:07:30.131,764.26505
11/03/2016 12:08:30.131,764.7
11/03/2016 12:09:30.131,764.735
11/03/2016 12:10:30.131,764.595
11/03/2016 12:11:30.131,764.435
11/03/2016 12:12:30.131,764.07485
11/03/2016 12:13:30.131,763.9729500000001
11/03/2016 12:14:30.131,763.9472000000001
11/03/2016 12:15:30.131,763.5095
11/03/2016 12:16:30.131,762.95
11/03/2016 12:17:30.131,762.6800000000001
11/03/2016 12:18:30.131,762.7394999999999
11/03/2016 12:19:30.131,762.6949999999999
11/03/2016 12:20:30.131,762.895
11/03/2016 12:21:30.131,762.9375
11/03/2016 12:22:30.131,762.99995
11/03/2016 12:23:30.131,762.88555
11/03/2016 12:24:30.131,762.8475
11/03/2016 12:25:30.131,762.99445
11/03/2016 12:26:30.131,763.31705
11/03/2016 12:27:30.131,763.4654499999999
11/03/2016 12:28:30.131,763.00495
11/03/2016 12:29:30.131,762.7049999999999
11/03/2016 12:30:30.131,762.7704
11/03/2016 12:31:30.131,762.8657000000001
11/03/2016 12:32:30.131,762.8475000000001
11/03/2016 12:33:30.131,762.5999999999999
11/03/2016 12:34:30.131,762.415
11/03/2016 12:35:30.131,762.335
11/03/2016 12:36:30.131,762.3800000000001
11/03/2016 12:37:30.131,761.9645
11/03/2016 12:38:30.131,761.995
11/03/2016 12:39:30.131,762.4325
11/03/2016 12:40:30.131,762.5839000000001
11/03/2016 12:41:30.131,762.505
11/03/2016 12:42:30.131,761.8340000000001
11/03/2016 12:43:30.131,761.8649499999999
11/03/2016 12:44:30.131,761.7750000000001
11/03/2016 12:45:30.131,761.935
11/03/2016 12:46:30.131,761.87
11/03/2016 12:47:30.131,761.95
11/03/2016 12:48:30.131,762.0089
11/03/2016 12:49:30.131,762.07005
11/03/2016 12:50:30.131,762.4449999999999
11/03/2016 12:51:30.131,762.76
11/03/2016 12:52:30.131,763.005
11/03/2016 12:53:30.131,763.197
11/03/2016 12:54:30.131,763.26455
11/03/2016 12:55:30.131,763.1088
11/03/2016 12:56:30.131,763.2149999999999
11/03/2016 12:57:30.131,763.0250000000001
11/03/2016 12:58:30.131,763.165
11/03/2016 12:59:30.131,763.2255
11/03/2016 13:00:30.131,763.245
11/03/2016 13:01:30.131,763.24
11/03/2016 13:02:30.131,762.78505
11/03/2016 13:03:30.131,762.625
11/03/2016 13:04:30.131,762.35625
11/03/2016 13:05:30.131,762.2906
11/03/2016 13:06:30.131,761.99995
11/03/2016 13:07:30.131,761.8634500000001
11/03/2016 13:08:30.131,761.5074999999999
11/03/2016 13:09:30.131,761.1800499999999
11/03/2016 13:10:30.131,761.665
11/03/2016 13:11:30.131,762.1925
11/03/2016 13:12:30.131,761.99945
11/03/2016 13:13:30.131,761.835
11/03/2016 13:14:30.131,761.22
11/03/2016 13:15:30.131,761.5
11/03/2016 13:16:30.131,761.5750499999999
11/03/2016 13:17:30.131,761.86495
11/03/2016 13:18:30.131,761.78
11/03/2016 13:19:30.131,762.1006
11/03/2016 13:20:30.131,762.04755
11/03/2016 13:21:30.131,762.191
11/03/2016 13:22:30.131,762.3605
11/03/2016 13:23:30.131,762.38
11/03/2016 13:24:30.131,762.415
11/03/2016 13:25:30.131,763.0945
11/03/2016 13:26:30.131,763.73505
11/03/2016 13:27:30.131,764.2
11/03/2016 13:28:30.131,764.1594
11/03/2016 13:29:30.131,763.72
11/03/2016 13:30:30.131,763.56525
11/03/2016 13:31:30.131,763.46
11/03/2016 13:32:30.131,763.32495
11/03/2016 13:33:30.131,763.2
11/03/2016 13:34:30.131,762.905
11/03/2016 13:35:30.131,762.543
11/03/2016 13:36:30.131,762.3344999999999
11/03/2016 13:37:30.131,762.37
11/03/2016 13:38:30.131,762.88995
11/03/2016 13:39:30.131,762.9899499999999
11/03/2016 13:40:30.131,762.70995
11/03/2016 13:41:30.131,762.29435
11/03/2016 13:42:30.131,762.665
11/03/2016 13:43:30.131,762.535
11/03/2016 13:44:30.131,762.115
11/03/2016 13:45:30.131,762.01505
11/03/2016 13:46:30.131,762.4649999999999
11/03/2016 13:47:30.131,762.6853000000001
11/03/2016 13:48:30.131,762.54495
11/03/2016 13:49:30.131,762.70495
11/03/2016 13:50:30.131,762.4549999999999
11/03/2016 13:51:30.131,762.115
11/03/2016 13:52:30.131,762.1775
11/03/2016 13:53:30.131,762.2945
11/03/2016 13:54:30.131,762.6949999999999
11/03/2016 13:55:30.131,762.4749999999999
11/03/2016 13:56:30.131,762.33005
11/03/2016 13:57:30.131,762.255
11/03/2016 13:58:30.131,762.1155
11/03/2016 13:59:30.131,762.4000000000001
11/03/2016 14:00:30.131,762.00035
11/03/2016 14:01:30.131,761.66995
11/03/2016 14:02:30.131,761.7085500000001
11/03/2016 14:03:30.131,762.2105
11/03/2016 14:04:30.131,762.6239
11/03/2016 14:05:30.131,762.5550499999999
11/03/2016 14:06:30.131,762.11295
11/03/2016 14:07:30.131,761.80855
11/03/2016 14:08:30.131,761.75505
11/03/2016 14:09:30.131,762.2950000000001
11/03/2016 14:10:30.131,762.41005
11/03/2016 14:11:30.131,762.8349499999999
11/03/2016 14:12:30.131,762.86005
11/03/2016 14:13:30.131,762.8430000000001
11/03/2016 14:14:30.131,762.7950000000001
11/03/2016 14:15:30.131,762.37145
11/03/2016 14:16:30.131,762.2145
11/03/2016 14:17:30.131,761.9349500000001
11/03/2016 14:18:30.131,761.595
11/03/2016 14:19:30.131,761.0699999999999
11/03/2016 14:20:30.131,761.1392000000001
11/03/2016 14:21:30.131,761.465
11/03/2016 14:22:30.131,761.6567
11/03/2016 14:23:30.131,761.5239
11/03/2016 14:24:30.131,761.51495
11/03/2016 14:25:30.131,761.2100499999999
11/03/2016 14:26:30.131,761.25005
11/03/2016 14:27:30.131,761.28995
11/03/2016 14:28:30.131,761.005
11/03/2016 14:29:30.131,761.255
11/03/2016 14:30:30.131,761.35495
11/03/2016 14:31:30.131,761.29
11/03/2016 14:32:30.131,760.7855
11/03/2016 14:33:30.131,760.6624999999999
